variable,permutation,dropout_loss,label
cut,185,32.24777171139476,LightGBM
color,185,840.0168179526441,LightGBM
clarity,185,1030.0501039574306,LightGBM
depth,185,54.61786203698591,LightGBM
table,185,14.876943319128145,LightGBM
x,185,135.39520305621318,LightGBM
y,185,2316.583239551218,LightGBM
z,185,598.1140207123041,LightGBM
_baseline_,185,4936.4986649361845,LightGBM
_full_model_,186,53.5082350668398,LightGBM
carat,186,2366.7712093827568,LightGBM
cut,186,82.11628931395524,LightGBM
color,186,791.5720818543299,LightGBM
clarity,186,1185.3372276378368,LightGBM
depth,186,56.683935363208434,LightGBM
table,186,53.16545908756382,LightGBM
x,186,194.66909895756282,LightGBM
y,186,2465.2167905904303,LightGBM
z,186,572.1045653659718,LightGBM
_baseline_,186,5170.053619181844,LightGBM
_full_model_,187,-7.125098290582969,LightGBM
carat,187,2321.586909499447,LightGBM
cut,187,27.50655843678078,LightGBM
color,187,713.1279910181291,LightGBM
clarity,187,1050.217259778116,LightGBM
depth,187,4.244977185573248,LightGBM
table,187,-10.992973121077512,LightGBM
x,187,100.32920026825627,LightGBM
y,187,2258.0222557810325,LightGBM
z,187,567.0878407157921,LightGBM
_baseline_,187,4969.093526044741,LightGBM
_full_model_,188,-76.83080071252851,LightGBM
carat,188,2053.221644818071,LightGBM
cut,188,-50.878974739020464,LightGBM
color,188,655.9448639868082,LightGBM
clarity,188,912.9077585217861,LightGBM
depth,188,-52.14033147683858,LightGBM
table,188,-74.82233404217214,LightGBM
x,188,52.32670809752085,LightGBM
y,188,2074.012577811881,LightGBM
z,188,478.42723266899986,LightGBM
_baseline_,188,4729.865434182856,LightGBM
_full_model_,189,56.79216048721241,LightGBM
carat,189,2199.610633313146,LightGBM
cut,189,70.7300041556017,LightGBM
color,189,842.2868997654526,LightGBM
clarity,189,1154.9565905595928,LightGBM
depth,189,55.543243531815165,LightGBM
table,189,58.80086669271657,LightGBM
x,189,186.83332776093562,LightGBM
y,189,2218.8623799322904,LightGBM
z,189,587.1128940880159,LightGBM
_baseline_,189,4965.167976864378,LightGBM
_full_model_,190,12.285142111484106,LightGBM
carat,190,2351.9089788538727,LightGBM
cut,190,31.630626557486153,LightGBM
color,190,587.5897464536271,LightGBM
clarity,190,1092.1923636000815,LightGBM
depth,190,26.209552659536826,LightGBM
table,190,17.57452786678971,LightGBM
x,190,147.9462411617028,LightGBM
y,190,2291.5736987358423,LightGBM
z,190,562.7682458984171,LightGBM
_baseline_,190,5134.904424565071,LightGBM
_full_model_,191,-52.332129838293554,LightGBM
carat,191,2207.8538388170346,LightGBM
cut,191,-36.73246261834129,LightGBM
color,191,725.5831438452536,LightGBM
clarity,191,1075.9302355824566,LightGBM
depth,191,-29.16116889371972,LightGBM
table,191,-53.7537526535001,LightGBM
x,191,65.24153147874244,LightGBM
y,191,2215.0703342412567,LightGBM
z,191,456.95935554697905,LightGBM
_baseline_,191,5101.311544332655,LightGBM
_full_model_,192,48.17717705099335,LightGBM
carat,192,2226.6980266672754,LightGBM
cut,192,60.42648524702179,LightGBM
color,192,662.3916544336026,LightGBM
clarity,192,1038.3566286334813,LightGBM
depth,192,77.75322423969999,LightGBM
table,192,47.56301506143245,LightGBM
x,192,148.01903924954797,LightGBM
y,192,2203.2877507205826,LightGBM
z,192,535.6820659803235,LightGBM
_baseline_,192,5029.075458217488,LightGBM
_full_model_,193,9.499803534409011,LightGBM
carat,193,2195.617247835677,LightGBM
cut,193,30.132371165604923,LightGBM
color,193,613.8068504626063,LightGBM
clarity,193,1052.0402965260973,LightGBM
depth,193,12.613956113737572,LightGBM
table,193,9.849390452844887,LightGBM
x,193,110.60216959512684,LightGBM
y,193,2163.4899287381404,LightGBM
z,193,591.7505223406941,LightGBM
_baseline_,193,5085.594391788076,LightGBM
_full_model_,194,-76.20456420107905,LightGBM
carat,194,2119.640744970656,LightGBM
cut,194,-53.447452459615874,LightGBM
color,194,682.9022905036151,LightGBM
clarity,194,912.9492295066055,LightGBM
depth,194,-51.78600534255986,LightGBM
table,194,-78.04714732576412,LightGBM
x,194,63.75881277785629,LightGBM
y,194,2212.7592001696476,LightGBM
z,194,539.7205551770484,LightGBM
_baseline_,194,5068.585449084138,LightGBM
_full_model_,195,-9.846812240369218,LightGBM
carat,195,2211.4058067843885,LightGBM
cut,195,9.21213006030257,LightGBM
color,195,727.445848325692,LightGBM
clarity,195,1015.3887799069618,LightGBM
depth,195,11.4901812090053,LightGBM
table,195,-10.945617711135014,LightGBM
x,195,118.75920592635634,LightGBM
y,195,2157.968241860766,LightGBM
z,195,529.5095460307135,LightGBM
_baseline_,195,5121.82705318795,LightGBM
_full_model_,196,10.618208631197035,LightGBM
carat,196,2345.142284590566,LightGBM
cut,196,33.72192629323945,LightGBM
color,196,710.0543016146042,LightGBM
clarity,196,1200.9438834940006,LightGBM
depth,196,10.163263880011073,LightGBM
table,196,15.929187474989362,LightGBM
x,196,143.77490898971507,LightGBM
y,196,2213.6949166798026,LightGBM
z,196,590.4974890227053,LightGBM
_baseline_,196,5057.546449478613,LightGBM
_full_model_,197,8.329979100698097,LightGBM
carat,197,2383.1890550603484,LightGBM
cut,197,32.324107016743596,LightGBM
color,197,700.910198131557,LightGBM
clarity,197,1059.675358082196,LightGBM
depth,197,28.446649409935503,LightGBM
table,197,5.179133043424827,LightGBM
x,197,128.67282744289344,LightGBM
y,197,2227.5543642182147,LightGBM
z,197,549.7582084451866,LightGBM
_baseline_,197,5075.129191662042,LightGBM
_full_model_,198,52.83557009911283,LightGBM
carat,198,2375.9436789233655,LightGBM
cut,198,73.48107281422836,LightGBM
color,198,854.6195769432314,LightGBM
clarity,198,1153.914683329193,LightGBM
depth,198,63.43613502287644,LightGBM
table,198,47.31566026425446,LightGBM
x,198,179.0226660581892,LightGBM
y,198,2244.925425979964,LightGBM
z,198,644.7123955327546,LightGBM
_baseline_,198,5214.955435395299,LightGBM
_full_model_,199,-38.199728047200324,LightGBM
carat,199,2038.7755620183757,LightGBM
cut,199,-7.136308013869552,LightGBM
color,199,673.0204608149321,LightGBM
clarity,199,1009.491311410652,LightGBM
depth,199,-48.04912903731781,LightGBM
table,199,-43.99104888842351,LightGBM
x,199,61.525317416237954,LightGBM
y,199,2024.9064705409564,LightGBM
z,199,472.3462982622681,LightGBM
_baseline_,199,4757.437865737716,LightGBM
_full_model_,200,5.807719579116451,LightGBM
carat,200,2198.1069486360534,LightGBM
cut,200,24.74521381896534,LightGBM
color,200,785.9141774017866,LightGBM
clarity,200,1234.369445775103,LightGBM
depth,200,24.61476194721672,LightGBM
table,200,5.7398730220551215,LightGBM
x,200,115.9173585226223,LightGBM
y,200,2240.352068413557,LightGBM
z,200,610.5907722726546,LightGBM
_baseline_,200,5392.114629137543,LightGBM
_full_model_,201,4.369111312302607,LightGBM
carat,201,2283.9896951523724,LightGBM
cut,201,26.353073166369995,LightGBM
color,201,750.7065772260054,LightGBM
clarity,201,995.5047142510242,LightGBM
depth,201,28.52148985429801,LightGBM
table,201,3.9194976175841703,LightGBM
x,201,125.26508274979744,LightGBM
y,201,2215.0934415506968,LightGBM
z,201,586.591427537756,LightGBM
_baseline_,201,5232.873271803993,LightGBM
_full_model_,202,89.14425011284902,LightGBM
carat,202,2415.026374844623,LightGBM
cut,202,116.3832724250642,LightGBM
color,202,836.0281865748206,LightGBM
clarity,202,1101.2698727623283,LightGBM
depth,202,101.21365637149404,LightGBM
table,202,83.12927421716427,LightGBM
x,202,206.41995953514606,LightGBM
y,202,2483.4907779735618,LightGBM
z,202,686.6958434359518,LightGBM
_baseline_,202,5429.9016892102545,LightGBM
_full_model_,203,-26.945765558901257,LightGBM
carat,203,2171.3822141876053,LightGBM
cut,203,-12.061524015422378,LightGBM
color,203,692.6392073202593,LightGBM
clarity,203,1094.2912543889438,LightGBM
depth,203,-25.349043448669477,LightGBM
table,203,-19.78937900238452,LightGBM
x,203,87.61729362944857,LightGBM
y,203,2216.839954406791,LightGBM
z,203,472.5150439273715,LightGBM
_baseline_,203,4922.50897446832,LightGBM
_full_model_,204,-56.188316990357634,LightGBM
carat,204,2267.122690098423,LightGBM
cut,204,-45.274627096637914,LightGBM
color,204,719.7283287152942,LightGBM
clarity,204,941.1176954080864,LightGBM
depth,204,-23.97352750624509,LightGBM
table,204,-51.717863453227096,LightGBM
x,204,77.3490293184069,LightGBM
y,204,2282.0641154037044,LightGBM
z,204,558.0351347140312,LightGBM
_baseline_,204,4924.137188169969,LightGBM
_full_model_,205,-0.971998201170436,LightGBM
carat,205,2153.873183639979,LightGBM
cut,205,18.004331725534712,LightGBM
color,205,629.7186735130107,LightGBM
clarity,205,1025.9139023814255,LightGBM
depth,205,13.709359724196474,LightGBM
table,205,-7.10014477314337,LightGBM
x,205,144.5702807996338,LightGBM
y,205,2201.4828428338583,LightGBM
z,205,535.5142725264938,LightGBM
_baseline_,205,4866.089351412961,LightGBM
_full_model_,206,12.781501489213724,LightGBM
carat,206,2336.197423590052,LightGBM
cut,206,30.104960240660716,LightGBM
color,206,667.4681157443025,LightGBM
clarity,206,1089.1977965829947,LightGBM
depth,206,28.736119787606413,LightGBM
table,206,14.999862716347025,LightGBM
x,206,150.19503753732397,LightGBM
y,206,2423.860902947308,LightGBM
z,206,579.5079746564967,LightGBM
_baseline_,206,5099.72853784279,LightGBM
_full_model_,207,-20.79558695970354,LightGBM
carat,207,2215.5477493552394,LightGBM
cut,207,7.92449448353716,LightGBM
color,207,705.6113855201992,LightGBM
clarity,207,1121.7343710091973,LightGBM
depth,207,-1.2924778105111727,LightGBM
table,207,-24.283128460871694,LightGBM
x,207,131.23876850731756,LightGBM
y,207,2227.9368405199216,LightGBM
z,207,504.3754375973175,LightGBM
_baseline_,207,4880.725702721594,LightGBM
_full_model_,208,-9.539944863946516,LightGBM
carat,208,2267.172459029313,LightGBM
cut,208,-1.941140868337925,LightGBM
color,208,733.8632083175256,LightGBM
clarity,208,964.4239331699918,LightGBM
depth,208,19.870460992357835,LightGBM
table,208,-2.0474947817722295,LightGBM
x,208,111.81507863946945,LightGBM
y,208,2210.4694109512607,LightGBM
z,208,548.0440129556649,LightGBM
_baseline_,208,5059.992089285922,LightGBM
_full_model_,209,-15.264375005602687,LightGBM
carat,209,2166.8461974439438,LightGBM
cut,209,3.1674112482277224,LightGBM
color,209,702.1250614646261,LightGBM
clarity,209,1207.506481008726,LightGBM
depth,209,6.273468350526514,LightGBM
table,209,-17.091975888934712,LightGBM
x,209,118.96651573003135,LightGBM
y,209,2312.5026776747018,LightGBM
z,209,535.3839745008578,LightGBM
_baseline_,209,5143.671477042862,LightGBM
_full_model_,210,-66.53588807805869,LightGBM
carat,210,2208.3291429554242,LightGBM
cut,210,-33.34100929155284,LightGBM
color,210,703.9639981468566,LightGBM
clarity,210,997.5922309007516,LightGBM
depth,210,-47.96363544176222,LightGBM
table,210,-61.0537878515014,LightGBM
x,210,71.87354601723143,LightGBM
y,210,2163.8914599006393,LightGBM
z,210,526.259898652363,LightGBM
_baseline_,210,5107.268673233779,LightGBM
_full_model_,211,-1.1398657662819005,LightGBM
carat,211,2258.6031989310313,LightGBM
cut,211,22.40266832184045,LightGBM
color,211,699.1551754298342,LightGBM
clarity,211,988.1657239903917,LightGBM
depth,211,11.264893183467393,LightGBM
table,211,2.357648532851499,LightGBM
x,211,116.90934321199381,LightGBM
y,211,2275.4440351602907,LightGBM
z,211,533.0598931195283,LightGBM
_baseline_,211,5114.46344211009,LightGBM
_full_model_,212,7.262567353426675,LightGBM
carat,212,2248.292610913867,LightGBM
cut,212,36.15353770706156,LightGBM
color,212,795.4968550465206,LightGBM
clarity,212,1148.7607274660522,LightGBM
depth,212,13.15258020677868,LightGBM
table,212,4.961088048649685,LightGBM
x,212,128.49963317915206,LightGBM
y,212,2218.8156989939675,LightGBM
z,212,567.4823653550312,LightGBM
_baseline_,212,5189.969062312802,LightGBM
_full_model_,213,32.90658873155496,LightGBM
carat,213,2256.811867951528,LightGBM
cut,213,52.92121577286332,LightGBM
color,213,733.4483105703936,LightGBM
clarity,213,1052.4958648344336,LightGBM
depth,213,43.7167060009308,LightGBM
table,213,37.063122575016905,LightGBM
x,213,160.37036249731977,LightGBM
y,213,2278.837388775343,LightGBM
z,213,526.9200285955145,LightGBM
_baseline_,213,5205.804120633934,LightGBM
_full_model_,214,0.5151528389136502,LightGBM
carat,214,2234.220536118463,LightGBM
cut,214,28.453939828844454,LightGBM
color,214,753.9171232470534,LightGBM
clarity,214,1074.8062760420066,LightGBM
depth,214,5.41815644543442,LightGBM
table,214,-2.3490487786978065,LightGBM
x,214,128.90830233523366,LightGBM
y,214,2195.6948390644793,LightGBM
z,214,588.9025155396083,LightGBM
_baseline_,214,5190.8359592241995,LightGBM
_full_model_,215,50.80306164570675,LightGBM
carat,215,2261.962629635008,LightGBM
cut,215,72.7251450381342,LightGBM
color,215,652.8606993162635,LightGBM
clarity,215,1150.0872220163315,LightGBM
depth,215,73.20170615414952,LightGBM
table,215,46.257900786462756,LightGBM
x,215,178.79169427832835,LightGBM
y,215,2381.704738293855,LightGBM
z,215,613.7209815328819,LightGBM
_baseline_,215,5156.008836454306,LightGBM
_full_model_,216,30.641963382134577,LightGBM
carat,216,2469.491130891269,LightGBM
cut,216,47.06837473852352,LightGBM
color,216,690.6227661315064,LightGBM
clarity,216,1150.3278636768932,LightGBM
depth,216,8.56725311192588,LightGBM
table,216,29.23343293643427,LightGBM
x,216,162.11608648067056,LightGBM
y,216,2521.428338799812,LightGBM
z,216,641.4658785700123,LightGBM
_baseline_,216,5545.110885891269,LightGBM
_full_model_,217,17.985391772360344,LightGBM
carat,217,2309.8144641678095,LightGBM
cut,217,36.824919973708916,LightGBM
color,217,743.959991088651,LightGBM
clarity,217,1075.324801725047,LightGBM
depth,217,29.745858711205415,LightGBM
table,217,13.725509798563053,LightGBM
x,217,139.51949643626847,LightGBM
y,217,2338.6762000208982,LightGBM
z,217,582.323628025344,LightGBM
_baseline_,217,5310.6843766818165,LightGBM
_full_model_,218,-29.864363950376173,LightGBM
carat,218,2383.896994983521,LightGBM
cut,218,-3.5732216799817706,LightGBM
color,218,752.6907579932707,LightGBM
clarity,218,1133.0547140204703,LightGBM
depth,218,-19.96428365870804,LightGBM
table,218,-30.02141425665468,LightGBM
x,218,91.9656958495666,LightGBM
y,218,2311.233206442294,LightGBM
z,218,583.7184582579433,LightGBM
_baseline_,218,5276.436146556529,LightGBM
_full_model_,219,-19.90157802734541,LightGBM
carat,219,2172.2264908701336,LightGBM
cut,219,-0.9748292058229708,LightGBM
color,219,787.3218404329881,LightGBM
clarity,219,1122.9297839600267,LightGBM
depth,219,-22.302520836404597,LightGBM
table,219,-18.570653464191878,LightGBM
x,219,118.22408791443002,LightGBM
y,219,2110.0842933355602,LightGBM
z,219,499.9314093761742,LightGBM
_baseline_,219,4638.076715114516,LightGBM
_full_model_,220,-10.93866112329431,LightGBM
carat,220,2304.903079628556,LightGBM
cut,220,11.304848929750847,LightGBM
color,220,709.5406225649034,LightGBM
clarity,220,1128.0730017433712,LightGBM
depth,220,5.331654624650582,LightGBM
table,220,-5.664153047725108,LightGBM
x,220,134.99054076632592,LightGBM
y,220,2285.8675079880604,LightGBM
z,220,577.575487856555,LightGBM
_baseline_,220,5188.439926040474,LightGBM
_full_model_,221,7.888496062249374,LightGBM
carat,221,2403.444284352795,LightGBM
cut,221,23.169317050445443,LightGBM
color,221,768.7270385577496,LightGBM
clarity,221,1095.0254498975473,LightGBM
depth,221,-7.743814268099868,LightGBM
table,221,8.996852358362958,LightGBM
x,221,140.40527750247043,LightGBM
y,221,2412.9129347082085,LightGBM
z,221,615.22983480964206,LightGBM
_baseline_,221,5483.212355806459,LightGBM
_full_model_,222,37.20537459637001,LightGBM
carat,222,2239.3513783249477,LightGBM
cut,222,62.78354121344216,LightGBM
color,222,915.6058526797193,LightGBM
clarity,222,1135.461377402231,LightGBM
depth,222,64.95327738371077,LightGBM
table,222,43.53971792525351,LightGBM
x,222,156.21881870503762,LightGBM
y,222,2362.2334158130375,LightGBM
z,222,606.0333346077865,LightGBM
_baseline_,222,5269.095960960055,LightGBM
_full_model_,223,-20.74611249129748,LightGBM
carat,223,2450.6834025512007,LightGBM
cut,223,7.305629003790727,LightGBM
color,223,702.4527612310873,LightGBM
clarity,223,1157.6428159031443,LightGBM
depth,223,-5.583420239139741,LightGBM
table,223,-18.190063885316135,LightGBM
x,223,144.58820066559133,LightGBM
y,223,2428.848059294875,LightGBM
z,223,619.5183740610047,LightGBM
_baseline_,223,5281.707177473288,LightGBM
_full_model_,224,-37.41682804815787,LightGBM
carat,224,2251.292238400331,LightGBM
cut,224,-11.155647877955289,LightGBM
color,224,671.9461144843814,LightGBM
clarity,224,1239.4402257315155,LightGBM
depth,224,-40.01372208688076,LightGBM
table,224,-37.72394355603865,LightGBM
x,224,89.27061093536201,LightGBM
y,224,2218.5131598839516,LightGBM
z,224,563.7731507828879,LightGBM
_baseline_,224,4863.321182942159,LightGBM
_full_model_,225,-39.87977637705956,LightGBM
carat,225,2111.008367663629,LightGBM
cut,225,-5.56067338300727,LightGBM
color,225,655.8065908467573,LightGBM
clarity,225,1088.9558220038057,LightGBM
depth,225,-19.835075450399927,LightGBM
table,225,-43.55250662718652,LightGBM
x,225,91.65573379227283,LightGBM
y,225,2262.9251697014247,LightGBM
z,225,558.0611036119916,LightGBM
_baseline_,225,5025.130620210206,LightGBM
_full_model_,226,25.811798885760027,LightGBM
carat,226,2292.3426753555786,LightGBM
cut,226,41.129636260680286,LightGBM
color,226,886.1942071730224,LightGBM
clarity,226,1165.2612022221047,LightGBM
depth,226,25.729454251798188,LightGBM
table,226,21.371536347147526,LightGBM
x,226,134.31589982249443,LightGBM
y,226,2280.367343171801,LightGBM
z,226,583.1626023832349,LightGBM
_baseline_,226,5140.464967601678,LightGBM
_full_model_,227,-13.829114489143876,LightGBM
carat,227,2197.0410231414585,LightGBM
cut,227,15.472304256035386,LightGBM
color,227,767.3568603382117,LightGBM
clarity,227,1163.4879336123045,LightGBM
depth,227,-18.89126699915232,LightGBM
table,227,-13.920276193141945,LightGBM
x,227,136.22834764903644,LightGBM
y,227,2079.920379236176,LightGBM
z,227,525.1009632466083,LightGBM
_baseline_,227,4859.561805889534,LightGBM
_full_model_,228,-11.215210182653323,LightGBM
carat,228,2319.279337577684,LightGBM
cut,228,6.405479630784384,LightGBM
color,228,809.836309807146,LightGBM
clarity,228,1054.7569874882047,LightGBM
depth,228,-17.80176250452007,LightGBM
table,228,-14.720064306364861,LightGBM
x,228,110.18390143310978,LightGBM
y,228,2370.161475007228,LightGBM
z,228,548.6433538923867,LightGBM
_baseline_,228,5318.955480869827,LightGBM
_full_model_,229,38.788258031934674,LightGBM
carat,229,2287.707917541402,LightGBM
cut,229,55.56165038004417,LightGBM
